Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,CO2 Forcing.Atmos CO2 exogenous
1789,9.442010689514334e-05,344.0639710189496,-2.0424646697304634e-06,24.717072836600927,363.4416445787676,178.48980125866842,12.846261379798044,2.597817353803489,61.63229237950748,279.93299865722656
1790,9.694182811508342e-05,344.11179193430667,-1.7308314722268653e-06,24.94220857378337,364.880216392627,181.86187758386453,12.93202741114948,2.6055361625440803,61.84599180813865,280.03700256347656
1791,9.927890959514964e-05,344.0455055722232,-2.175273489098275e-06,24.77843216733121,356.6583861664455,185.2976600629292,12.639418553071096,2.5655352132834346,60.21873920423577,280.14099884033203
1792,0.00010180016088414845,344.0987399861907,-1.8231904976953506e-06,24.818892944319888,354.25153761087523,188.7983522492964,12.652724960740573,2.555885905296148,59.70568574139235,280.2409973144531
1793,0.00010429826632667039,344.17329253656635,-1.317602640515674e-06,25.03153140920904,353.37230933667234,192.36518043424823,12.47524671461044,2.5493745985836123,59.58493949599902,280.33199818929035
1794,0.00010666383399281271,344.1505960401469,-1.4615753967386403e-06,25.76753777758947,365.721914030605,195.99939407648515,12.816348771677823,2.642660372712238,62.03822453198564,280.41500091552734
1795,0.00010895750944450654,344.0398238446726,-2.207082332939708e-06,25.77334281488129,362.19212268926736,199.70226623981,12.872587872512922,2.6101635634209632,61.24273214189555,280.4919967651367
1796,0.00011148349387475021,344.0713639650837,-2.006133991507495e-06,25.74058406529963,354.4783029356138,203.4750940390821,12.315862419925484,2.568822151347849,59.864242428463136,280.5549952189128
1797,0.00011387485732394137,344.05359223845915,-2.125975344329422e-06,26.23006225836581,363.54823719908,207.3191990945968,12.944413187522116,2.640239462115646,61.4713769474247,280.6230010986328
1798,0.00011636467983393559,344.08874836343233,-1.8911852391882384e-06,26.546440122432795,367.6501027985187,211.2359279950473,13.189856964098109,2.684800165763159,62.19763902639178,280.682004292806
1799,0.0001182562477597572,344.07963961080566,-1.9494022113776416e-06,26.706488169365446,363.4860469038741,215.22665276923576,12.753675747091163,2.661313715429832,61.49623019706863,280.7529983520508
1800,0.00012159715885131269,344.03366006941945,-2.259006267789745e-06,27.056343077702923,365.8466368441075,219.2927713666932,12.703711090289811,2.6985937954486108,62.00320914073126,280.83399709065753
1801,0.00012343642946258514,343.9392661046784,-2.8993694209126638e-06,27.12488718150826,364.9170683864809,223.43570814738132,12.881578210075109,2.688431218390064,61.665647788634544,280.9189987182617
1802,0.00012608510862225947,344.0399333275411,-2.2328027251418357e-06,27.33978431554748,362.9627075069397,227.65691438064584,12.530332506560097,2.727330113471008,61.32615659022455,280.9939956665039
1803,0.00012844295957597628,344.0310492807587,-2.2855791687801207e-06,27.32049985424776,358.65077997506035,231.9578687535943,12.394980154563765,2.67587199588858,60.404341817460505,281.07299550374347
1804,0.00013093912049181675,344.0682165969896,-2.034090334062843e-06,27.46474997353236,359.52869597563125,236.340077889081,12.71613281455242,2.6917820167323114,60.36470274902327,281.15699768066406
